trial	group	subject	repetition	x	y	random
training	oneLayer	oneLayer - rat 1	0	0.37475857	-0.07856041	false
training	oneLayer	oneLayer - rat 1	0	0.38227654	-0.07104244	false
training	oneLayer	oneLayer - rat 1	0	0.38948295	-0.06383604	false
training	oneLayer	oneLayer - rat 1	0	0.39678	-0.056538958	false
training	oneLayer	oneLayer - rat 1	0	0.40404448	-0.049274486	false
training	oneLayer	oneLayer - rat 1	0	0.4111271	-0.04219187	false
training	oneLayer	oneLayer - rat 1	0	0.41833022	-0.034988753	false
training	oneLayer	oneLayer - rat 1	0	0.42235777	-0.025265366	false
training	oneLayer	oneLayer - rat 1	0	0.42235777	-0.014746248	false
training	oneLayer	oneLayer - rat 1	0	0.41837856	-0.005139555	false
training	oneLayer	oneLayer - rat 1	0	0.41122264	0.0020163676	false
training	oneLayer	oneLayer - rat 1	0	0.40124717	0.0061483392	false
training	oneLayer	oneLayer - rat 1	0	0.39096168	0.0061483383	false
training	oneLayer	oneLayer - rat 1	0	0.38039395	0.0061483374	false
training	oneLayer	oneLayer - rat 1	0	0.369593	0.0061483365	false
training	oneLayer	oneLayer - rat 1	0	0.3587703	0.0061483355	false
training	oneLayer	oneLayer - rat 1	0	0.34839186	0.0061483346	false
training	oneLayer	oneLayer - rat 1	0	0.33778217	0.0061483337	false
training	oneLayer	oneLayer - rat 1	0	0.32721505	0.0061483327	false
training	oneLayer	oneLayer - rat 1	0	0.31704918	0.0061483323	false
training	oneLayer	oneLayer - rat 1	0	0.30681586	0.0061483313	false
training	oneLayer	oneLayer - rat 1	0	0.29603866	0.0061483304	false
training	oneLayer	oneLayer - rat 1	0	0.28574035	0.0061483295	false
training	oneLayer	oneLayer - rat 1	0	0.27546284	0.0061483285	false
training	oneLayer	oneLayer - rat 1	0	0.26501396	0.0061483276	false
training	oneLayer	oneLayer - rat 1	0	0.25457737	0.0061483267	false
training	oneLayer	oneLayer - rat 1	0	0.2436643	0.0061483257	false
training	oneLayer	oneLayer - rat 1	0	0.23289113	0.006148325	false
training	oneLayer	oneLayer - rat 1	0	0.22245736	0.006148324	false
training	oneLayer	oneLayer - rat 1	0	0.21178706	0.006148323	false
training	oneLayer	oneLayer - rat 1	0	0.20101382	0.006148322	false
training	oneLayer	oneLayer - rat 1	0	0.19022742	0.006148321	false
training	oneLayer	oneLayer - rat 1	0	0.17975152	0.00614832	false
training	oneLayer	oneLayer - rat 1	0	0.16961384	0.006148319	false
training	oneLayer	oneLayer - rat 1	0	0.15887897	0.0061483183	false
training	oneLayer	oneLayer - rat 1	0	0.14866209	0.0061483174	false
training	oneLayer	oneLayer - rat 1	0	0.1382115	0.0061483164	false
training	oneLayer	oneLayer - rat 1	0	0.12787607	0.0061483155	false
training	oneLayer	oneLayer - rat 1	0	0.117014684	0.0061483146	false
training	oneLayer	oneLayer - rat 1	0	0.106616974	0.0061483136	false
training	oneLayer	oneLayer - rat 1	0	0.09630148	0.0061483127	false
training	oneLayer	oneLayer - rat 1	0	0.085693106	0.006148312	false
training	oneLayer	oneLayer - rat 1	0	0.074926734	0.006148311	false
training	oneLayer	oneLayer - rat 1	0	0.06461804	0.00614831	false
training	oneLayer	oneLayer - rat 1	0	0.053884443	0.006148309	false
training	oneLayer	oneLayer - rat 1	0	0.043338742	0.006148308	false
training	oneLayer	oneLayer - rat 1	0	0.033219427	0.006148307	false
training	oneLayer	oneLayer - rat 1	0	0.02320309	0.006148306	false
training	oneLayer	oneLayer - rat 1	0	0.0128581645	0.0061483053	false
training	oneLayer	oneLayer - rat 1	0	0.002729652	0.006148305	false
training	oneLayer	oneLayer - rat 1	0	-0.007789018	0.006148304	false
training	oneLayer	oneLayer - rat 1	0	-0.01827849	0.006148303	false
training	oneLayer	oneLayer - rat 1	0	-0.029088894	0.006148302	false
training	oneLayer	oneLayer - rat 1	0	-0.039903603	0.006148301	false
training	oneLayer	oneLayer - rat 1	0	-0.050443165	0.0061483	false
training	oneLayer	oneLayer - rat 1	0	-0.06127762	0.006148299	false
training	oneLayer	oneLayer - rat 1	0	-0.07196448	0.0061482983	false
training	oneLayer	oneLayer - rat 1	0	-0.08210257	0.0061482973	false
training	oneLayer	oneLayer - rat 1	0	-0.092377715	0.0061482964	false
training	oneLayer	oneLayer - rat 1	0	-0.102973245	0.0061482955	false
training	oneLayer	oneLayer - rat 1	0	-0.11354533	0.0061482945	false
training	oneLayer	oneLayer - rat 1	0	-0.1243511	0.0061482936	false
training	oneLayer	oneLayer - rat 1	0	-0.13532537	0.0061482927	false
training	oneLayer	oneLayer - rat 1	0	-0.14584938	0.0061482918	false
training	oneLayer	oneLayer - rat 1	0	-0.15594664	0.006148291	false
training	oneLayer	oneLayer - rat 1	0	-0.16650477	0.00614829	false
training	oneLayer	oneLayer - rat 1	0	-0.17688252	0.006148289	false
training	oneLayer	oneLayer - rat 1	0	-0.18693183	0.006148288	false
training	oneLayer	oneLayer - rat 1	0	-0.19747503	0.006148287	false
training	oneLayer	oneLayer - rat 1	0	-0.20792194	0.006148286	false
training	oneLayer	oneLayer - rat 1	0	-0.21848536	0.006148285	false
training	oneLayer	oneLayer - rat 1	0	-0.22946042	0.0061482843	false
training	oneLayer	oneLayer - rat 1	0	-0.2403574	0.0061482834	false
training	oneLayer	oneLayer - rat 1	0	-0.2506402	0.0061482824	false
training	oneLayer	oneLayer - rat 1	0	-0.2614981	0.0061482815	false
training	oneLayer	oneLayer - rat 1	0	-0.27178118	0.0061482806	false
training	oneLayer	oneLayer - rat 1	0	-0.28207937	0.0061482796	false
training	oneLayer	oneLayer - rat 1	0	-0.29293793	0.0061482787	false
training	oneLayer	oneLayer - rat 1	0	-0.303691	0.006148278	false
training	oneLayer	oneLayer - rat 1	0	-0.3140463	0.006148277	false
training	oneLayer	oneLayer - rat 1	0	-0.3245423	0.006148276	false
training	oneLayer	oneLayer - rat 1	0	-0.33487853	0.006148275	false
training	oneLayer	oneLayer - rat 1	0	-0.34546503	0.006148274	false
training	oneLayer	oneLayer - rat 1	0	-0.35638493	0.006148273	false
training	oneLayer	oneLayer - rat 1	0	-0.36667696	0.006148272	false
training	oneLayer	oneLayer - rat 1	0	-0.3774189	0.0061482713	false
training	oneLayer	oneLayer - rat 1	0	-0.38803685	0.0061482703	false
training	oneLayer	oneLayer - rat 1	0	-0.3984966	0.0061482694	false
training	oneLayer	oneLayer - rat 1	0	-0.40890393	0.0061482685	false
training	oneLayer	oneLayer - rat 1	0	-0.4184116	0.0022100622	false
training	oneLayer	oneLayer - rat 1	0	-0.4257671	-0.0051454417	false
training	oneLayer	oneLayer - rat 1	0	-0.4297673	-0.014802813	false
training	oneLayer	oneLayer - rat 1	0	-0.4297673	-0.025486136	false
training	oneLayer	oneLayer - rat 1	0	-0.42583048	-0.034990463	false
training	oneLayer	oneLayer - rat 1	0	-0.41842306	-0.042397898	false
training	oneLayer	oneLayer - rat 1	0	-0.40851358	-0.046502534	false
training	oneLayer	oneLayer - rat 1	0	-0.39758372	-0.04650253	false
training	oneLayer	oneLayer - rat 1	0	-0.3878166	-0.042456854	false
training	oneLayer	oneLayer - rat 1	0	-0.38067633	-0.035316583	false
training	oneLayer	oneLayer - rat 1	0	-0.37677795	-0.025905063	false
training	oneLayer	oneLayer - rat 1	0	-0.3725724	-0.01575198	false
training	oneLayer	oneLayer - rat 1	0	-0.36842287	-0.00573413	false
training	oneLayer	oneLayer - rat 1	0	-0.36445606	0.0038426532	false
training	oneLayer	oneLayer - rat 1	0	-0.36028257	0.0139183495	false
training	oneLayer	oneLayer - rat 1	0	-0.35616046	0.023869963	false
training	oneLayer	oneLayer - rat 1	0	-0.35210195	0.033668093	false
training	oneLayer	oneLayer - rat 1	0	-0.34815663	0.04319298	false
training	oneLayer	oneLayer - rat 1	0	-0.34395516	0.053336207	false
training	oneLayer	oneLayer - rat 1	0	-0.33999234	0.06290327	false
training	oneLayer	oneLayer - rat 1	0	-0.33595213	0.07265726	false
training	oneLayer	oneLayer - rat 1	0	-0.33198398	0.08223718	false
training	oneLayer	oneLayer - rat 1	0	-0.32785198	0.092212744	false
training	oneLayer	oneLayer - rat 1	0	-0.32381624	0.10195587	false
training	oneLayer	oneLayer - rat 1	0	-0.31970355	0.111884795	false
training	oneLayer	oneLayer - rat 1	0	-0.31970355	0.12233372	false
training	oneLayer	oneLayer - rat 1	0	-0.31970355	0.13322024	false
training	oneLayer	oneLayer - rat 1	0	-0.31970355	0.14338633	false
training	oneLayer	oneLayer - rat 1	0	-0.31970355	0.15348412	false
training	oneLayer	oneLayer - rat 1	0	-0.31970358	0.16376346	false
training	oneLayer	oneLayer - rat 1	0	-0.31970358	0.17415026	false
training	oneLayer	oneLayer - rat 1	0	-0.31970358	0.18483369	false
training	oneLayer	oneLayer - rat 1	0	-0.31970358	0.19526058	false
training	oneLayer	oneLayer - rat 1	0	-0.31970358	0.20607796	false
training	oneLayer	oneLayer - rat 1	0	-0.31970358	0.21692047	false
training	oneLayer	oneLayer - rat 1	0	-0.31970358	0.22765799	false
training	oneLayer	oneLayer - rat 1	0	-0.31970358	0.23835826	false
training	oneLayer	oneLayer - rat 1	0	-0.31970358	0.24927525	false
training	oneLayer	oneLayer - rat 1	0	-0.31970358	0.25977883	false
training	oneLayer	oneLayer - rat 1	0	-0.31970358	0.2698644	false
training	oneLayer	oneLayer - rat 1	0	-0.31970358	0.28073972	false
training	oneLayer	oneLayer - rat 1	0	-0.3155412	0.2907886	false
training	oneLayer	oneLayer - rat 1	0	-0.30826628	0.29806352	false
training	oneLayer	oneLayer - rat 1	0	-0.29892617	0.30193233	false
training	oneLayer	oneLayer - rat 1	0	-0.28837052	0.30193233	false
training	oneLayer	oneLayer - rat 1	0	-0.27742052	0.30193233	false
training	oneLayer	oneLayer - rat 1	0	-0.26766083	0.29788974	false
training	oneLayer	oneLayer - rat 1	0	-0.25784278	0.29382297	false
training	oneLayer	oneLayer - rat 1	0	-0.24857342	0.28998348	false
training	oneLayer	oneLayer - rat 1	0	-0.23883216	0.28594851	false
training	oneLayer	oneLayer - rat 1	0	-0.22884823	0.28181303	false
training	oneLayer	oneLayer - rat 1	0	-0.21872434	0.27761957	false
training	oneLayer	oneLayer - rat 1	0	-0.20862354	0.2734357	false
training	oneLayer	oneLayer - rat 1	0	-0.1991957	0.26953056	false
training	oneLayer	oneLayer - rat 1	0	-0.18989827	0.26567945	false
training	oneLayer	oneLayer - rat 1	0	-0.18006812	0.26160768	false
training	oneLayer	oneLayer - rat 1	0	-0.17044108	0.25762	false
training	oneLayer	oneLayer - rat 1	0	-0.1603925	0.25345775	false
training	oneLayer	oneLayer - rat 1	0	-0.15079293	0.24948148	false
training	oneLayer	oneLayer - rat 1	0	-0.14098729	0.24541986	false
training	oneLayer	oneLayer - rat 1	0	-0.13089556	0.24123973	false
training	oneLayer	oneLayer - rat 1	0	-0.1212452	0.23724242	false
training	oneLayer	oneLayer - rat 1	0	-0.11157788	0.23323809	false
training	oneLayer	oneLayer - rat 1	0	-0.102024265	0.22928086	false
training	oneLayer	oneLayer - rat 1	0	-0.09201723	0.2251358	false
training	oneLayer	oneLayer - rat 1	0	-0.0826483	0.22125508	false
training	oneLayer	oneLayer - rat 1	0	-0.07264634	0.21711212	false
training	oneLayer	oneLayer - rat 1	0	-0.06315793	0.2131819	false
training	oneLayer	oneLayer - rat 1	0	-0.053129595	0.20902804	false
training	oneLayer	oneLayer - rat 1	0	-0.043632172	0.20509407	false
training	oneLayer	oneLayer - rat 1	0	-0.034098405	0.20114505	false
training	oneLayer	oneLayer - rat 1	0	-0.024776494	0.19728379	false
training	oneLayer	oneLayer - rat 1	0	-0.015139958	0.19329222	false
training	oneLayer	oneLayer - rat 1	0	-0.0054152934	0.18926413	false
training	oneLayer	oneLayer - rat 1	0	0.004215414	0.18527496	false
training	oneLayer	oneLayer - rat 1	0	0.013986196	0.18122777	false
training	oneLayer	oneLayer - rat 1	0	0.023364155	0.1773433	false
training	oneLayer	oneLayer - rat 1	0	0.033479203	0.1731535	false
training	oneLayer	oneLayer - rat 1	0	0.043630224	0.16894881	false
training	oneLayer	oneLayer - rat 1	0	0.0537875	0.16474155	false
training	oneLayer	oneLayer - rat 1	0	0.06390301	0.16055156	false
training	oneLayer	oneLayer - rat 1	0	0.073923044	0.15640113	false
training	oneLayer	oneLayer - rat 1	0	0.0834692	0.15244699	false
training	oneLayer	oneLayer - rat 1	0	0.093407296	0.1483305	false
training	oneLayer	oneLayer - rat 1	0	0.10301897	0.1443492	false
training	oneLayer	oneLayer - rat 1	0	0.11232722	0.1404936	false
training	oneLayer	oneLayer - rat 1	0	0.12243604	0.13630639	false
training	oneLayer	oneLayer - rat 1	0	0.13209991	0.13230349	false
training	oneLayer	oneLayer - rat 1	0	0.14163318	0.12835468	false
training	oneLayer	oneLayer - rat 1	0	0.15090795	0.12451295	false
training	oneLayer	oneLayer - rat 1	0	0.1605666	0.12051221	false
training	oneLayer	oneLayer - rat 1	0	0.16984513	0.11666892	false
training	oneLayer	oneLayer - rat 1	0	0.17927296	0.112763785	false
training	oneLayer	oneLayer - rat 1	0	0.1890534	0.10871259	false
training	oneLayer	oneLayer - rat 1	0	0.19877535	0.104685634	false
training	oneLayer	oneLayer - rat 1	0	0.20882621	0.100522436	false
training	oneLayer	oneLayer - rat 1	0	0.21882407	0.09638119	false
training	oneLayer	oneLayer - rat 1	0	0.22896126	0.09218223	false
training	oneLayer	oneLayer - rat 1	0	0.23877084	0.08811896	false
training	oneLayer	oneLayer - rat 1	0	0.24855395	0.084066674	false
training	oneLayer	oneLayer - rat 1	0	0.25869828	0.079864755	false
training	oneLayer	oneLayer - rat 1	0	0.2685224	0.075795464	false
training	oneLayer	oneLayer - rat 1	0	0.27805448	0.071847156	false
training	oneLayer	oneLayer - rat 1	0	0.2881364	0.0676711	false
training	oneLayer	oneLayer - rat 1	0	0.29791683	0.063619904	false
training	oneLayer	oneLayer - rat 1	0	0.308047	0.059423864	false
training	oneLayer	oneLayer - rat 1	0	0.31773034	0.05541289	false
training	oneLayer	oneLayer - rat 1	0	0.32774082	0.051266413	false
training	oneLayer	oneLayer - rat 1	0	0.33698902	0.04743568	false
training	oneLayer	oneLayer - rat 1	0	0.34702715	0.043277748	false
training	oneLayer	oneLayer - rat 1	0	0.35647866	0.039362818	false
training	oneLayer	oneLayer - rat 1	0	0.366413	0.035247877	false
training	oneLayer	oneLayer - rat 1	0	0.37567735	0.03141046	false
training	oneLayer	oneLayer - rat 1	0	0.38563767	0.027284762	false
training	oneLayer	oneLayer - rat 1	0	0.39531374	0.023276802	false
training	oneLayer	oneLayer - rat 1	0	0.40538806	0.019103894	false
training	oneLayer	oneLayer - rat 1	0	0.41292855	0.011563395	false
training	oneLayer	oneLayer - rat 1	0	0.4171045	0.0014817314	false
training	oneLayer	oneLayer - rat 1	0	0.4171045	-0.008537156	false
training	oneLayer	oneLayer - rat 1	0	0.41300124	-0.018443333	false
training	oneLayer	oneLayer - rat 1	0	0.40546685	-0.025977718	false
training	oneLayer	oneLayer - rat 1	0	0.39535648	-0.030165574	false
training	oneLayer	oneLayer - rat 1	0	0.38469437	-0.030165575	false
training	oneLayer	oneLayer - rat 1	0	0.3740593	-0.030165575	false
training	oneLayer	oneLayer - rat 1	0	0.36344612	-0.030165577	false
training	oneLayer	oneLayer - rat 1	0	0.35275114	-0.030165577	false
training	oneLayer	oneLayer - rat 1	0	0.34270498	-0.03016558	false
training	oneLayer	oneLayer - rat 1	0	0.33216727	-0.03016558	false
training	oneLayer	oneLayer - rat 1	0	0.3220919	-0.030165581	false
training	oneLayer	oneLayer - rat 1	0	0.31175837	-0.030165581	false
training	oneLayer	oneLayer - rat 1	0	0.30119124	-0.030165583	false
training	oneLayer	oneLayer - rat 1	0	0.29023713	-0.030165583	false
training	oneLayer	oneLayer - rat 1	0	0.2792461	-0.030165585	false
training	oneLayer	oneLayer - rat 1	0	0.2682604	-0.030165585	false
training	oneLayer	oneLayer - rat 1	0	0.25785452	-0.030165587	false
training	oneLayer	oneLayer - rat 1	0	0.24752586	-0.030165587	false
training	oneLayer	oneLayer - rat 1	0	0.23685694	-0.030165588	false
training	oneLayer	oneLayer - rat 1	0	0.22632967	-0.030165588	false
training	oneLayer	oneLayer - rat 1	0	0.21560837	-0.03016559	false
training	oneLayer	oneLayer - rat 1	0	0.20500585	-0.03016559	false
training	oneLayer	oneLayer - rat 1	0	0.19419992	-0.030165592	false
training	oneLayer	oneLayer - rat 1	0	0.18346651	-0.030165592	false
training	oneLayer	oneLayer - rat 1	0	0.17306876	-0.030165594	false
training	oneLayer	oneLayer - rat 1	0	0.16274734	-0.030165594	false
training	oneLayer	oneLayer - rat 1	0	0.15242726	-0.030165596	false
training	oneLayer	oneLayer - rat 1	0	0.14177361	-0.030165596	false
training	oneLayer	oneLayer - rat 1	0	0.13082615	-0.030165598	false
training	oneLayer	oneLayer - rat 1	0	0.120640025	-0.030165598	false
training	oneLayer	oneLayer - rat 1	0	0.10994039	-0.0301656	false
training	oneLayer	oneLayer - rat 1	0	0.09897396	-0.0301656	false
training	oneLayer	oneLayer - rat 1	0	0.08826923	-0.030165602	false
training	oneLayer	oneLayer - rat 1	0	0.07761209	-0.030165602	false
training	oneLayer	oneLayer - rat 1	0	0.06751136	-0.030165603	false
training	oneLayer	oneLayer - rat 1	0	0.057100613	-0.030165603	false
training	oneLayer	oneLayer - rat 1	0	0.04644591	-0.030165605	false
training	oneLayer	oneLayer - rat 1	0	0.036417097	-0.030165605	false
training	oneLayer	oneLayer - rat 1	0	0.026408719	-0.030165607	false
training	oneLayer	oneLayer - rat 1	0	0.015758386	-0.030165607	false
training	oneLayer	oneLayer - rat 1	0	0.004790679	-0.030165609	false
training	oneLayer	oneLayer - rat 1	0	-0.0060673445	-0.030165609	false
training	oneLayer	oneLayer - rat 1	0	-0.01688072	-0.03016561	false
training	oneLayer	oneLayer - rat 1	0	-0.027352422	-0.03016561	false
training	oneLayer	oneLayer - rat 1	0	-0.03789128	-0.030165613	false
training	oneLayer	oneLayer - rat 1	0	-0.04814511	-0.030165613	false
training	oneLayer	oneLayer - rat 1	0	-0.05838875	-0.030165615	false
training	oneLayer	oneLayer - rat 1	0	-0.069296606	-0.030165615	false
training	oneLayer	oneLayer - rat 1	0	-0.079768464	-0.030165616	false
training	oneLayer	oneLayer - rat 1	0	-0.09062952	-0.030165616	false
training	oneLayer	oneLayer - rat 1	0	-0.10065259	-0.030165618	false
training	oneLayer	oneLayer - rat 1	0	-0.11153228	-0.030165618	false
training	oneLayer	oneLayer - rat 1	0	-0.12246041	-0.03016562	false
training	oneLayer	oneLayer - rat 1	0	-0.13333106	-0.03016562	false
training	oneLayer	oneLayer - rat 1	0	-0.14425476	-0.030165622	false
training	oneLayer	oneLayer - rat 1	0	-0.1547441	-0.030165622	false
training	oneLayer	oneLayer - rat 1	0	-0.16548713	-0.030165624	false
training	oneLayer	oneLayer - rat 1	0	-0.17629936	-0.030165624	false
training	oneLayer	oneLayer - rat 1	0	-0.18663639	-0.030165626	false
training	oneLayer	oneLayer - rat 1	0	-0.19740948	-0.030165626	false
training	oneLayer	oneLayer - rat 1	0	-0.2081025	-0.030165628	false
training	oneLayer	oneLayer - rat 1	0	-0.21834287	-0.030165628	false
training	oneLayer	oneLayer - rat 1	0	-0.22874106	-0.03016563	false
training	oneLayer	oneLayer - rat 1	0	-0.23925078	-0.03016563	false
training	oneLayer	oneLayer - rat 1	0	-0.24995631	-0.030165631	false
training	oneLayer	oneLayer - rat 1	0	-0.26035696	-0.030165631	false
training	oneLayer	oneLayer - rat 1	0	-0.27125168	-0.030165633	false
training	oneLayer	oneLayer - rat 1	0	-0.28152287	-0.030165633	false
training	oneLayer	oneLayer - rat 1	0	-0.2920321	-0.030165635	false
training	oneLayer	oneLayer - rat 1	0	-0.30204302	-0.030165635	false
training	oneLayer	oneLayer - rat 1	0	-0.31273368	-0.030165637	false
training	oneLayer	oneLayer - rat 1	0	-0.32278726	-0.030165637	false
training	oneLayer	oneLayer - rat 1	0	-0.3335561	-0.030165639	false
training	oneLayer	oneLayer - rat 1	0	-0.34421209	-0.030165639	false
training	oneLayer	oneLayer - rat 1	0	-0.35496354	-0.03016564	false
training	oneLayer	oneLayer - rat 1	0	-0.365199	-0.03016564	false
training	oneLayer	oneLayer - rat 1	0	-0.37590486	-0.030165642	false
training	oneLayer	oneLayer - rat 1	0	-0.38608277	-0.030165642	false
training	oneLayer	oneLayer - rat 1	0	-0.39608604	-0.026022151	false
training	oneLayer	oneLayer - rat 1	0	-0.40602693	-0.021904504	false
training	oneLayer	oneLayer - rat 1	0	-0.41321054	-0.014720897	false
training	oneLayer	oneLayer - rat 1	0	-0.41727754	-0.0049022427	false
training	oneLayer	oneLayer - rat 1	0	-0.41727754	0.0056193257	false
training	oneLayer	oneLayer - rat 1	0	-0.41322663	0.015399149	false
training	oneLayer	oneLayer - rat 1	0	-0.40557107	0.023054693	false
training	oneLayer	oneLayer - rat 1	0	-0.39603227	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.38599637	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.37530753	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.36495718	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.35479423	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.34398538	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.3338083	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.3230845	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.31306443	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.30271325	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.29185233	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.28109676	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.27055854	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.25991046	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.2491059	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.2384764	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.22833855	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.21832867	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.20751838	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.1972846	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.18683289	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.17596835	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.16565526	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.1555702	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.14550436	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.1345948	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.1236799	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.11275505	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.10227696	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.091411404	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.0808697	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.070634864	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.060301818	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.049421083	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.038958997	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.028267961	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.017527783	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	-0.0075210906	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.0027609835	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.013084577	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.023472099	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.033999383	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.04481182	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.05499771	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.06500065	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.07572079	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.08582273	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.096671425	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.10671446	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.117113605	0.0270058	false
training	oneLayer	oneLayer - rat 1	0	0.12774378	0.0270058	false
