trial	group	subject	repetition	x	y	random
training	oneLayer	oneLayer - rat 2	0	-0.08719509	0.09250971	false
training	oneLayer	oneLayer - rat 2	0	-0.09489614	0.100210756	false
training	oneLayer	oneLayer - rat 2	0	-0.102582544	0.10789716	false
training	oneLayer	oneLayer - rat 2	0	-0.110023566	0.115338184	false
training	oneLayer	oneLayer - rat 2	0	-0.11715906	0.12247367	false
training	oneLayer	oneLayer - rat 2	0	-0.12442981	0.12974443	false
training	oneLayer	oneLayer - rat 2	0	-0.13220517	0.13751979	false
training	oneLayer	oneLayer - rat 2	0	-0.13997865	0.14529325	false
training	oneLayer	oneLayer - rat 2	0	-0.147551	0.1528656	false
training	oneLayer	oneLayer - rat 2	0	-0.15474053	0.16005513	false
training	oneLayer	oneLayer - rat 2	0	-0.16240951	0.16772413	false
training	oneLayer	oneLayer - rat 2	0	-0.1695326	0.1748472	false
training	oneLayer	oneLayer - rat 2	0	-0.17726906	0.18258367	false
training	oneLayer	oneLayer - rat 2	0	-0.18471263	0.19002724	false
training	oneLayer	oneLayer - rat 2	0	-0.19233514	0.19764975	false
training	oneLayer	oneLayer - rat 2	0	-0.19967243	0.20498703	false
training	oneLayer	oneLayer - rat 2	0	-0.20677425	0.21208885	false
training	oneLayer	oneLayer - rat 2	0	-0.21421102	0.2195256	false
training	oneLayer	oneLayer - rat 2	0	-0.22130531	0.22661991	false
training	oneLayer	oneLayer - rat 2	0	-0.2287916	0.2341062	false
training	oneLayer	oneLayer - rat 2	0	-0.23587838	0.24119298	false
training	oneLayer	oneLayer - rat 2	0	-0.24332084	0.24863544	false
training	oneLayer	oneLayer - rat 2	0	-0.25061518	0.25592977	false
training	oneLayer	oneLayer - rat 2	0	-0.25777265	0.26308724	false
training	oneLayer	oneLayer - rat 2	0	-0.26485014	0.27016473	false
training	oneLayer	oneLayer - rat 2	0	-0.27252612	0.2778407	false
training	oneLayer	oneLayer - rat 2	0	-0.2797796	0.2850942	false
training	oneLayer	oneLayer - rat 2	0	-0.28746015	0.29277474	false
training	oneLayer	oneLayer - rat 2	0	-0.28746015	0.29277474	false
training	oneLayer	oneLayer - rat 2	0	-0.29465535	0.29996994	false
training	oneLayer	oneLayer - rat 2	0	-0.30193555	0.30725014	false
training	oneLayer	oneLayer - rat 2	0	-0.30925637	0.31457096	false
training	oneLayer	oneLayer - rat 2	0	-0.31674686	0.32206145	false
training	oneLayer	oneLayer - rat 2	0	-0.3208365	0.33193472	false
training	oneLayer	oneLayer - rat 2	0	-0.3208365	0.3427558	false
training	oneLayer	oneLayer - rat 2	0	-0.31690964	0.35223606	false
training	oneLayer	oneLayer - rat 2	0	-0.3093654	0.3597803	false
training	oneLayer	oneLayer - rat 2	0	-0.2999694	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.28934017	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.27862278	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.26830444	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.2579544	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.24775797	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.23773886	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.22754976	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.21665291	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.20579651	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.19497238	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.18419366	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.17410715	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.1637252	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.15367387	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.14343971	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.13278058	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.12225016	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.11163407	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.10090655	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.09052464	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.08028584	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.069499955	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.059314933	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.048366435	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.03819595	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.028159365	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.017764296	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	-0.0071242373	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.003606386	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.013762718	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.024728147	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.03480991	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.045078862	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.055476975	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.06610554	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.07625954	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.08721815	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.097981855	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.10881743	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.119730465	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.12977695	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.1401361	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.15013883	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.16062889	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.17081176	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.18109202	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.19129501	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.20173138	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.21231113	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.22232999	0.36367226	false
training	oneLayer	oneLayer - rat 2	0	0.23167008	0.35980347	false
training	oneLayer	oneLayer - rat 2	0	0.24117932	0.3558646	false
training	oneLayer	oneLayer - rat 2	0	0.2511385	0.35173938	false
training	oneLayer	oneLayer - rat 2	0	0.26041025	0.3478989	false
training	oneLayer	oneLayer - rat 2	0	0.26970443	0.34404913	false
training	oneLayer	oneLayer - rat 2	0	0.2795804	0.33995834	false
training	oneLayer	oneLayer - rat 2	0	0.2795804	0.33995834	false
training	oneLayer	oneLayer - rat 2	0	0.28711203	0.33242673	false
training	oneLayer	oneLayer - rat 2	0	0.29478073	0.32475805	false
training	oneLayer	oneLayer - rat 2	0	0.30221218	0.31732658	false
training	oneLayer	oneLayer - rat 2	0	0.3093405	0.31019825	false
training	oneLayer	oneLayer - rat 2	0	0.31697068	0.30256808	false
training	oneLayer	oneLayer - rat 2	0	0.32458523	0.29495353	false
training	oneLayer	oneLayer - rat 2	0	0.33169225	0.28784654	false
training	oneLayer	oneLayer - rat 2	0	0.3356748	0.27823183	false
training	oneLayer	oneLayer - rat 2	0	0.33969742	0.26852033	false
training	oneLayer	oneLayer - rat 2	0	0.3437985	0.2586195	false
training	oneLayer	oneLayer - rat 2	0	0.34780958	0.24893579	false
training	oneLayer	oneLayer - rat 2	0	0.3517248	0.23948365	false
training	oneLayer	oneLayer - rat 2	0	0.35563934	0.23003311	false
training	oneLayer	oneLayer - rat 2	0	0.35963243	0.2203929	false
training	oneLayer	oneLayer - rat 2	0	0.36376807	0.21040858	false
training	oneLayer	oneLayer - rat 2	0	0.36770633	0.20090084	false
training	oneLayer	oneLayer - rat 2	0	0.37189323	0.19079275	false
training	oneLayer	oneLayer - rat 2	0	0.37590954	0.18109652	false
training	oneLayer	oneLayer - rat 2	0	0.37992275	0.17140774	false
training	oneLayer	oneLayer - rat 2	0	0.38410953	0.16129997	false
training	oneLayer	oneLayer - rat 2	0	0.38829127	0.15120438	false
training	oneLayer	oneLayer - rat 2	0	0.3923754	0.14134435	false
training	oneLayer	oneLayer - rat 2	0	0.3965545	0.13125512	false
training	oneLayer	oneLayer - rat 2	0	0.40045252	0.12184453	false
training	oneLayer	oneLayer - rat 2	0	0.40439245	0.11233265	false
training	oneLayer	oneLayer - rat 2	0	0.40858486	0.10221132	false
training	oneLayer	oneLayer - rat 2	0	0.41264713	0.09240409	false
training	oneLayer	oneLayer - rat 2	0	0.41684175	0.08227739	false
training	oneLayer	oneLayer - rat 2	0	0.42079848	0.07272504	false
training	oneLayer	oneLayer - rat 2	0	0.4246753	0.06336555	false
training	oneLayer	oneLayer - rat 2	0	0.42869967	0.053649854	false
training	oneLayer	oneLayer - rat 2	0	0.43264794	0.04411786	false
training	oneLayer	oneLayer - rat 2	0	0.43264794	0.04411786	false
training	oneLayer	oneLayer - rat 2	0	0.43264794	0.03369617	false
training	oneLayer	oneLayer - rat 2	0	0.43264794	0.023590261	false
training	oneLayer	oneLayer - rat 2	0	0.43264794	0.013346537	false
training	oneLayer	oneLayer - rat 2	0	0.43264794	0.0032524148	false
training	oneLayer	oneLayer - rat 2	0	0.43264794	-0.007426614	false
training	oneLayer	oneLayer - rat 2	0	0.43264794	-0.01826661	false
training	oneLayer	oneLayer - rat 2	0	0.43264794	-0.028734459	false
training	oneLayer	oneLayer - rat 2	0	0.43264794	-0.039242454	false
training	oneLayer	oneLayer - rat 2	0	0.43264794	-0.0493456	false
training	oneLayer	oneLayer - rat 2	0	0.42858058	-0.05916511	false
training	oneLayer	oneLayer - rat 2	0	0.420868	-0.06687767	false
training	oneLayer	oneLayer - rat 2	0	0.4114891	-0.07076254	false
training	oneLayer	oneLayer - rat 2	0	0.40078977	-0.07076254	false
training	oneLayer	oneLayer - rat 2	0	0.39133704	-0.06684708	false
training	oneLayer	oneLayer - rat 2	0	0.38159677	-0.06281254	false
training	oneLayer	oneLayer - rat 2	0	0.37200207	-0.05883827	false
training	oneLayer	oneLayer - rat 2	0	0.36260584	-0.05494623	false
training	oneLayer	oneLayer - rat 2	0	0.35321346	-0.05105577	false
training	oneLayer	oneLayer - rat 2	0	0.3430518	-0.046846673	false
training	oneLayer	oneLayer - rat 2	0	0.33349568	-0.042888403	false
training	oneLayer	oneLayer - rat 2	0	0.32391182	-0.03891864	false
training	oneLayer	oneLayer - rat 2	0	0.31403765	-0.03482862	false
training	oneLayer	oneLayer - rat 2	0	0.30387783	-0.030620277	false
training	oneLayer	oneLayer - rat 2	0	0.294582	-0.02676983	false
training	oneLayer	oneLayer - rat 2	0	0.28458518	-0.02262901	false
training	oneLayer	oneLayer - rat 2	0	0.2746402	-0.018509656	false
training	oneLayer	oneLayer - rat 2	0	0.2648095	-0.014437638	false
training	oneLayer	oneLayer - rat 2	0	0.25523102	-0.010470114	false
training	oneLayer	oneLayer - rat 2	0	0.24556968	-0.0064682486	false
training	oneLayer	oneLayer - rat 2	0	0.2363022	-0.002629533	false
training	oneLayer	oneLayer - rat 2	0	0.2266837	0.0013545774	false
training	oneLayer	oneLayer - rat 2	0	0.21735784	0.00521748	false
training	oneLayer	oneLayer - rat 2	0	0.20774221	0.009200405	false
training	oneLayer	oneLayer - rat 2	0	0.19802585	0.013225051	false
training	oneLayer	oneLayer - rat 2	0	0.18859282	0.017132346	false
training	oneLayer	oneLayer - rat 2	0	0.17906637	0.021078328	false
training	oneLayer	oneLayer - rat 2	0	0.1690567	0.025224475	false
training	oneLayer	oneLayer - rat 2	0	0.1590075	0.029386988	false
training	oneLayer	oneLayer - rat 2	0	0.14888205	0.033581093	false
training	oneLayer	oneLayer - rat 2	0	0.13918893	0.03759611	false
training	oneLayer	oneLayer - rat 2	0	0.12961712	0.04156088	false
training	oneLayer	oneLayer - rat 2	0	0.12003715	0.04552904	false
training	oneLayer	oneLayer - rat 2	0	0.11013145	0.049632117	false
training	oneLayer	oneLayer - rat 2	0	0.10070461	0.053536844	false
training	oneLayer	oneLayer - rat 2	0	0.09096052	0.057572983	false
training	oneLayer	oneLayer - rat 2	0	0.08128721	0.061579794	false
training	oneLayer	oneLayer - rat 2	0	0.07119684	0.06575937	false
training	oneLayer	oneLayer - rat 2	0	0.06136677	0.06983112	false
training	oneLayer	oneLayer - rat 2	0	0.051393025	0.073962376	false
training	oneLayer	oneLayer - rat 2	0	0.041758686	0.07795305	false
training	oneLayer	oneLayer - rat 2	0	0.03244439	0.08181116	false
training	oneLayer	oneLayer - rat 2	0	0.023068033	0.085694976	false
training	oneLayer	oneLayer - rat 2	0	0.0135153625	0.08965182	false
training	oneLayer	oneLayer - rat 2	0	0.004262157	0.093484625	false
training	oneLayer	oneLayer - rat 2	0	-0.005271132	0.09743345	false
training	oneLayer	oneLayer - rat 2	0	-0.014763301	0.10136523	false
training	oneLayer	oneLayer - rat 2	0	-0.024248922	0.10529431	false
training	oneLayer	oneLayer - rat 2	0	-0.034044385	0.109351724	false
training	oneLayer	oneLayer - rat 2	0	-0.043391254	0.11322332	false
training	oneLayer	oneLayer - rat 2	0	-0.05305574	0.11722648	false
training	oneLayer	oneLayer - rat 2	0	-0.06248099	0.12113055	false
training	oneLayer	oneLayer - rat 2	0	-0.072615646	0.12532847	false
training	oneLayer	oneLayer - rat 2	0	-0.08229045	0.1293359	false
training	oneLayer	oneLayer - rat 2	0	-0.09202631	0.13336863	false
training	oneLayer	oneLayer - rat 2	0	-0.1019306	0.13747112	false
training	oneLayer	oneLayer - rat 2	0	-0.11202921	0.1416541	false
training	oneLayer	oneLayer - rat 2	0	-0.12218958	0.14586267	false
training	oneLayer	oneLayer - rat 2	0	-0.13223986	0.15002564	false
training	oneLayer	oneLayer - rat 2	0	-0.14192371	0.1540368	false
training	oneLayer	oneLayer - rat 2	0	-0.15173373	0.15810025	false
training	oneLayer	oneLayer - rat 2	0	-0.16143276	0.16211772	false
training	oneLayer	oneLayer - rat 2	0	-0.1713885	0.16624154	false
training	oneLayer	oneLayer - rat 2	0	-0.17904592	0.17389895	false
training	oneLayer	oneLayer - rat 2	0	-0.18633245	0.18118547	false
training	oneLayer	oneLayer - rat 2	0	-0.19370878	0.18856181	false
training	oneLayer	oneLayer - rat 2	0	-0.20104961	0.19590265	false
training	oneLayer	oneLayer - rat 2	0	-0.2082347	0.20308773	false
training	oneLayer	oneLayer - rat 2	0	-0.21568379	0.21053682	false
training	oneLayer	oneLayer - rat 2	0	-0.22345272	0.21830577	false
training	oneLayer	oneLayer - rat 2	0	-0.23116791	0.22602095	false
training	oneLayer	oneLayer - rat 2	0	-0.23835737	0.23321041	false
training	oneLayer	oneLayer - rat 2	0	-0.24608505	0.2409381	false
training	oneLayer	oneLayer - rat 2	0	-0.25327736	0.2481304	false
training	oneLayer	oneLayer - rat 2	0	-0.2608231	0.25567615	false
training	oneLayer	oneLayer - rat 2	0	-0.26820335	0.2630564	false
training	oneLayer	oneLayer - rat 2	0	-0.27574873	0.27060178	false
training	oneLayer	oneLayer - rat 2	0	-0.28316578	0.27801883	false
training	oneLayer	oneLayer - rat 2	0	-0.2906055	0.28545853	false
training	oneLayer	oneLayer - rat 2	0	-0.2906055	0.28545853	false
training	oneLayer	oneLayer - rat 2	0	-0.29781002	0.2926631	false
training	oneLayer	oneLayer - rat 2	0	-0.3049853	0.29983836	false
training	oneLayer	oneLayer - rat 2	0	-0.31216282	0.3070159	false
training	oneLayer	oneLayer - rat 2	0	-0.31944695	0.3143	false
training	oneLayer	oneLayer - rat 2	0	-0.32678574	0.3216388	false
training	oneLayer	oneLayer - rat 2	0	-0.32678574	0.33194768	false
training	oneLayer	oneLayer - rat 2	0	-0.32258886	0.3420798	false
training	oneLayer	oneLayer - rat 2	0	-0.31509495	0.3495737	false
training	oneLayer	oneLayer - rat 2	0	-0.30567968	0.35347363	false
training	oneLayer	oneLayer - rat 2	0	-0.29555035	0.35347363	false
training	oneLayer	oneLayer - rat 2	0	-0.28626612	0.34962797	false
training	oneLayer	oneLayer - rat 2	0	-0.27902552	0.34238738	false
training	oneLayer	oneLayer - rat 2	0	-0.27498028	0.33262122	false
training	oneLayer	oneLayer - rat 2	0	-0.27498028	0.32219237	false
training	oneLayer	oneLayer - rat 2	0	-0.2789017	0.31272516	false
training	oneLayer	oneLayer - rat 2	0	-0.28309935	0.3025912	false
training	oneLayer	oneLayer - rat 2	0	-0.28706768	0.29301074	false
training	oneLayer	oneLayer - rat 2	0	-0.29095203	0.28363317	false
training	oneLayer	oneLayer - rat 2	0	-0.2949986	0.27386388	false
training	oneLayer	oneLayer - rat 2	0	-0.29916716	0.26380005	false
training	oneLayer	oneLayer - rat 2	0	-0.30319437	0.2540775	false
training	oneLayer	oneLayer - rat 2	0	-0.30707577	0.24470702	false
training	oneLayer	oneLayer - rat 2	0	-0.31101328	0.23520105	false
training	oneLayer	oneLayer - rat 2	0	-0.31497273	0.2256421	false
training	oneLayer	oneLayer - rat 2	0	-0.31891114	0.21613394	false
training	oneLayer	oneLayer - rat 2	0	-0.32306167	0.20611362	false
training	oneLayer	oneLayer - rat 2	0	-0.32723725	0.19603293	false
training	oneLayer	oneLayer - rat 2	0	-0.33117327	0.18653055	false
training	oneLayer	oneLayer - rat 2	0	-0.3353416	0.17646731	false
training	oneLayer	oneLayer - rat 2	0	-0.33926687	0.16699089	false
training	oneLayer	oneLayer - rat 2	0	-0.34311864	0.1576919	false
training	oneLayer	oneLayer - rat 2	0	-0.34718964	0.14786361	false
training	oneLayer	oneLayer - rat 2	0	-0.3512127	0.13815108	false
training	oneLayer	oneLayer - rat 2	0	-0.35510057	0.12876496	false
training	oneLayer	oneLayer - rat 2	0	-0.35930103	0.11862416	false
training	oneLayer	oneLayer - rat 2	0	-0.3633397	0.108873986	false
training	oneLayer	oneLayer - rat 2	0	-0.3671983	0.09955851	false
training	oneLayer	oneLayer - rat 2	0	-0.37107402	0.09020164	false
training	oneLayer	oneLayer - rat 2	0	-0.37502068	0.08067361	false
training	oneLayer	oneLayer - rat 2	0	-0.37913248	0.07074681	false
training	oneLayer	oneLayer - rat 2	0	-0.38658163	0.06329766	false
training	oneLayer	oneLayer - rat 2	0	-0.3941431	0.055736218	false
training	oneLayer	oneLayer - rat 2	0	-0.40126902	0.048610304	false
training	oneLayer	oneLayer - rat 2	0	-0.4083915	0.041487824	false
training	oneLayer	oneLayer - rat 2	0	-0.41609794	0.033781394	false
training	oneLayer	oneLayer - rat 2	0	-0.41609794	0.033781394	false
training	oneLayer	oneLayer - rat 2	0	-0.42008922	0.024145592	false
training	oneLayer	oneLayer - rat 2	0	-0.42008922	0.013237823	false
training	oneLayer	oneLayer - rat 2	0	-0.42008922	0.0026755324	false
training	oneLayer	oneLayer - rat 2	0	-0.42008922	-0.0078491485	false
training	oneLayer	oneLayer - rat 2	0	-0.42008922	-0.018187033	false
training	oneLayer	oneLayer - rat 2	0	-0.42008922	-0.028774539	false
training	oneLayer	oneLayer - rat 2	0	-0.42008922	-0.0388522	false
training	oneLayer	oneLayer - rat 2	0	-0.42008922	-0.049530238	false
training	oneLayer	oneLayer - rat 2	0	-0.42008922	-0.059692334	false
training	oneLayer	oneLayer - rat 2	0	-0.42008922	-0.06996434	false
training	oneLayer	oneLayer - rat 2	0	-0.42008922	-0.08079848	false
training	oneLayer	oneLayer - rat 2	0	-0.41611442	-0.090394534	false
training	oneLayer	oneLayer - rat 2	0	-0.41218066	-0.099891424	false
training	oneLayer	oneLayer - rat 2	0	-0.40812626	-0.10967962	false
training	oneLayer	oneLayer - rat 2	0	-0.4042182	-0.11911457	false
training	oneLayer	oneLayer - rat 2	0	-0.40013278	-0.12897766	false
training	oneLayer	oneLayer - rat 2	0	-0.39621392	-0.1384386	false
training	oneLayer	oneLayer - rat 2	0	-0.39203316	-0.14853187	false
training	oneLayer	oneLayer - rat 2	0	-0.3881227	-0.15797251	false
training	oneLayer	oneLayer - rat 2	0	-0.38413644	-0.16759624	false
training	oneLayer	oneLayer - rat 2	0	-0.38003707	-0.17749299	false
training	oneLayer	oneLayer - rat 2	0	-0.37600636	-0.18722396	false
training	oneLayer	oneLayer - rat 2	0	-0.37196237	-0.19698703	false
training	oneLayer	oneLayer - rat 2	0	-0.3678668	-0.20687458	false
training	oneLayer	oneLayer - rat 2	0	-0.3639856	-0.21624474	false
training	oneLayer	oneLayer - rat 2	0	-0.3601022	-0.22562003	false
training	oneLayer	oneLayer - rat 2	0	-0.35623834	-0.23494823	false
training	oneLayer	oneLayer - rat 2	0	-0.35238215	-0.24425791	false
training	oneLayer	oneLayer - rat 2	0	-0.3484799	-0.25367877	false
training	oneLayer	oneLayer - rat 2	0	-0.34448937	-0.26331282	false
training	oneLayer	oneLayer - rat 2	0	-0.34035373	-0.27329716	false
training	oneLayer	oneLayer - rat 2	0	-0.33627978	-0.2831325	false
training	oneLayer	oneLayer - rat 2	0	-0.33627978	-0.2831325	false
training	oneLayer	oneLayer - rat 2	0	-0.32900006	-0.29041222	false
training	oneLayer	oneLayer - rat 2	0	-0.3214973	-0.29791498	false
training	oneLayer	oneLayer - rat 2	0	-0.31413206	-0.30528024	false
training	oneLayer	oneLayer - rat 2	0	-0.30679822	-0.31261408	false
training	oneLayer	oneLayer - rat 2	0	-0.29972708	-0.31968522	false
training	oneLayer	oneLayer - rat 2	0	-0.29236257	-0.3270497	false
training	oneLayer	oneLayer - rat 2	0	-0.2852853	-0.33412698	false
training	oneLayer	oneLayer - rat 2	0	-0.2756886	-0.33810207	false
training	oneLayer	oneLayer - rat 2	0	-0.26608184	-0.34208134	false
training	oneLayer	oneLayer - rat 2	0	-0.25644556	-0.3460728	false
training	oneLayer	oneLayer - rat 2	0	-0.24629185	-0.35027862	false
